Time_gap_onramp,Distance_gap_upcoming_vehicle,Time_gap_upcoming_vehicle,Is_gap_accepted,Response_time,Participant_no,Dwell_to_mirror
6,30,6,1,1231,18,0.375
6,30,6,1,3291,18,0.323076923076923
6,30,6,1,1295,18,0.36
6,30,6,1,1415,18,0.464285714285714
6,30,6,1,2019,18,0.425
6,30,6,1,1295,18,0.48
6,30,6,1,1265,18,0.32
6,30,6,1,1246,19,1
6,30,6,1,1142,19,1
6,30,6,1,1815,19,1
6,30,6,1,1149,19,1
6,30,6,1,1490,19,0.793103448275862
6,30,6,1,1173,19,0.826086956521739
6,30,6,1,1215,19,0.875
6,30,6,1,1295,19,1
6,30,6,1,1233,19,0.916666666666667
6,30,6,1,1337,19,0.961538461538462
6,30,6,1,1264,19,1
6,30,6,1,1287,19,0.92
6,30,6,1,1193,19,1
6,30,6,1,1430,19,1
6,30,6,1,1314,19,1
6,30,6,1,1815,19,0.916666666666667
6,30,6,1,1460,19,0.931034482758621
6,30,6,1,874,19,1
6,30,6,1,965,19,1
6,30,6,1,1285,19,1
6,30,6,1,720,19,1
6,30,6,1,1176,19,0.869565217391304
6,30,6,1,937,19,1
6,30,6,1,870,19,1
6,30,6,1,1315,19,0.807692307692308
6,30,6,1,1048,19,1
6,30,6,1,1165,19,1
6,30,6,1,731,19,0.714285714285714
6,30,6,1,1087,19,0.904761904761905
6,30,6,1,1681,20,0.515151515151515
6,30,6,1,2615,20,0.673076923076923
6,30,6,1,849,20,0.6875
6,30,6,1,595,20,0.818181818181818
6,30,6,1,772,20,0.6
6,30,6,1,741,20,0.785714285714286
6,30,6,1,993,20,0.578947368421053
6,30,6,1,1415,20,0.678571428571429
6,30,6,1,1402,20,0.607142857142857
6,30,6,1,722,20,1
6,30,6,1,516,20,1
6,30,6,1,714,20,1
6,30,6,1,880,20,0.647058823529412
6,30,6,1,469,20,0.666666666666667
6,30,6,1,487,20,1
6,30,6,1,1571,20,0.870967741935484
6,30,6,1,864,20,0.764705882352941
6,30,6,1,475,20,1
6,30,6,1,1816,20,0.555555555555556
6,30,6,1,571,20,0.909090909090909
6,30,6,1,751,20,0.6
6,30,6,1,394,20,1
6,30,6,1,465,20,1
6,30,6,1,365,20,1
6,30,6,1,1891,20,0.486486486486487
6,30,6,1,926,20,0.722222222222222
6,30,6,1,415,20,1
6,30,6,1,485,20,1
6,30,6,1,446,20,0.375
6,30,6,1,915,21,0.611111111111111
6,30,6,1,1215,21,0.666666666666667
6,30,6,1,1425,21,0.785714285714286
6,30,6,1,1875,21,0.540540540540541
6,30,6,1,1925,21,0.605263157894737
6,30,6,1,1881,21,0.594594594594595
6,30,6,1,2027,21,0.65
6,30,6,1,1592,21,0.612903225806452
6,30,6,1,1914,21,0.578947368421053
6,30,6,1,1866,21,0.810810810810811
6,30,6,1,1264,21,0.88
6,30,6,1,2833,21,0.625
6,30,6,1,2415,21,0.625
6,30,6,1,1735,21,0.558823529411765
6,30,6,1,1715,21,0.676470588235294
6,30,6,1,2154,21,0.511627906976744
6,30,6,1,1347,21,0.615384615384615
6,30,6,1,1579,21,0.612903225806452
6,30,6,1,1823,21,0.583333333333333
6,30,6,1,1064,21,0.904761904761905
6,30,6,1,1623,21,0.8125
6,30,6,1,1815,22,0.527777777777778
6,30,6,1,1339,22,0.423076923076923
6,30,6,1,1665,22,0.454545454545455
6,30,6,1,2065,22,0.365853658536585
6,30,6,1,3215,22,0.515625
6,30,6,1,1471,22,0.655172413793103
6,30,6,1,2316,22,0.608695652173913
6,30,6,1,2070,22,0.585365853658537
6,30,6,1,2491,22,0.469387755102041
6,30,6,1,1815,22,0.583333333333333
6,30,6,1,1815,22,0.722222222222222
6,30,6,1,1865,22,0.594594594594595
6,30,6,1,1043,22,0.55
6,30,6,1,1471,22,0.724137931034483
6,30,6,1,2804,22,0.464285714285714
6,30,6,1,1035,22,0.6
6,30,6,1,1264,22,0.44
6,30,6,1,2365,22,0.531914893617021
6,30,6,1,1719,22,0.5
6,30,6,1,1665,22,0.545454545454545
6,30,6,1,1733,22,0.5
6,30,6,1,1976,22,0.512820512820513
6,30,6,1,1579,22,0.483870967741935
6,30,6,1,1694,22,0.696969696969697
6,30,6,1,1944,22,0.421052631578947
6,30,6,1,1219,22,0.666666666666667
6,30,6,1,2118,22,0.595238095238095
6,30,6,1,1731,22,0.529411764705882
6,30,6,1,2479,22,0.653061224489796
6,30,6,1,2034,22,0.5
6,30,6,1,1264,23,0.8
6,30,6,1,965,23,0.789473684210526
6,30,6,1,1136,23,0.818181818181818
6,30,6,1,919,23,0.722222222222222
6,30,6,1,1279,23,0.6
6,30,6,1,778,23,0.866666666666667
6,30,6,1,1015,23,0.65
6,30,6,1,1123,23,0.818181818181818
6,30,6,1,777,23,0.8
6,30,6,1,825,23,0.6875
6,30,6,1,923,23,0.777777777777778
6,30,6,1,1031,23,0.8
6,30,6,1,1627,23,0.625
6,30,6,1,798,23,0.866666666666667
6,30,6,1,1015,23,0.85
6,30,6,1,766,23,0.533333333333333
6,30,6,1,766,23,0.8
6,30,6,1,221,23,0
6,30,6,1,615,23,0.75
6,30,6,1,1015,23,0.8
6,30,6,1,1436,23,0.607142857142857
6,30,6,1,864,23,0.647058823529412
6,30,6,1,1165,23,0.739130434782609
6,30,6,1,975,23,0.684210526315789
6,30,6,1,749,23,0.642857142857143
6,30,6,1,721,23,0.571428571428571
6,30,6,1,714,23,0.714285714285714
6,30,6,1,774,23,0.666666666666667
6,30,6,1,625,23,0.75
6,30,6,1,1264,24,0.72
6,30,6,1,1141,24,0.818181818181818
6,30,6,1,2087,24,0.926829268292683
6,30,6,1,1966,24,0.974358974358974
6,30,6,1,965,24,0.947368421052632
6,30,6,1,1927,24,0.894736842105263
6,30,6,1,673,24,1
6,30,6,1,646,24,0.75
6,30,6,1,1203,24,0.833333333333333
6,30,6,1,2093,24,0.560975609756098
6,30,6,1,739,24,0.785714285714286
6,30,6,1,918,24,0.833333333333333
6,30,6,1,1654,24,0.696969696969697
6,30,6,1,1116,24,0.636363636363636
6,30,6,1,1287,24,0.84
6,30,6,1,1248,24,0.625
6,30,6,1,1635,24,0.65625
6,30,6,1,1617,24,0.78125
6,30,6,1,1739,24,0.823529411764706
6,30,6,1,1314,24,0.846153846153846
6,30,6,1,1715,24,0.823529411764706
6,30,6,1,1133,24,0.727272727272727
6,30,6,1,3381,25,0.582089552238806
6,30,6,1,1919,25,0.842105263157895
6,30,6,1,1968,25,0.743589743589744
6,30,6,1,1248,25,0.75
6,30,6,1,2969,25,0.76271186440678
6,30,6,1,1047,25,1
6,30,6,1,2340,25,0.869565217391304
6,30,6,1,2439,25,1
6,30,6,1,2341,25,0.847826086956522
6,30,6,1,2543,25,0.74
6,30,6,1,1565,25,0.903225806451613
6,30,6,1,1535,25,1
6,30,6,1,2639,25,0.961538461538462
6,30,6,1,2264,25,0.577777777777778
6,30,6,1,1864,25,0.810810810810811
6,30,6,1,1498,25,0.827586206896552
6,30,6,1,1889,25,0.594594594594595
6,30,6,1,1615,25,0.78125
6,30,6,1,2042,25,0.675
6,30,6,1,2586,25,0.92156862745098
6,30,6,1,3166,25,0.825396825396825
6,30,6,1,1765,25,0.828571428571429
6,30,6,1,1101,25,1
6,30,6,1,1685,25,0.757575757575758
6,30,6,1,1306,25,0.769230769230769
6,30,6,1,1915,25,0.763157894736842
6,30,6,1,1664,25,0.696969696969697
6,30,6,1,916,25,1
6,30,6,1,1183,26,0.521739130434783
6,30,6,1,1082,26,0.428571428571429
6,30,6,1,1967,26,0.487179487179487
6,30,6,1,1617,26,0.46875
6,30,6,1,1314,26,0.692307692307692
6,30,6,1,2044,26,0.575
6,30,6,1,1673,26,0.545454545454545
6,30,6,1,1586,26,0.548387096774194
6,30,6,1,1421,26,0.535714285714286
6,30,6,1,1483,26,0.482758620689655
6,30,6,1,1966,26,0.461538461538462
6,30,6,1,1373,26,0.592592592592593
6,30,6,1,1415,26,0.535714285714286
6,30,6,1,1027,26,0.6
6,30,6,1,1617,26,0.4375
6,30,6,1,1716,26,0.382352941176471
6,30,6,1,1651,26,0.636363636363636
6,30,6,1,1514,26,0.533333333333333
6,30,6,1,1495,26,0.448275862068966
6,30,6,1,815,26,0.75
6,30,6,1,1367,26,0.481481481481481
6,30,6,1,1236,26,0.416666666666667
6,30,6,1,1565,26,0.516129032258065
6,30,6,1,1417,26,0.571428571428571
6,30,6,1,1737,26,0.411764705882353
6,30,6,1,1586,26,0.580645161290323
6,30,6,1,1648,26,0.375
6,30,6,1,1429,26,0.571428571428571
6,30,6,1,1577,26,0.451612903225806
6,30,6,1,1438,26,0.571428571428571
6,30,6,0,3051,3,0.754098360655738
6,30,6,0,1303,3,0.730769230769231
6,30,6,0,1578,3,0.645161290322581
6,30,6,0,1598,5,0.838709677419355
6,30,6,0,1761,5,0.914285714285714
6,30,6,0,1911,5,1
6,30,6,0,1763,5,1
6,30,6,0,1460,5,1
6,30,6,0,2648,5,1
6,30,6,0,1252,6,0.44
6,30,6,0,1457,6,0.413793103448276
6,30,6,0,2085,7,0.536585365853659
6,30,6,0,4501,9,0.722222222222222
6,30,6,0,4548,9,0.7
6,30,6,0,1184,9,0.826086956521739
6,30,6,0,2418,9,0.791666666666667
6,30,6,0,1424,11,0.642857142857143
6,30,6,0,1451,11,0.689655172413793
6,30,6,0,3322,12,0.409090909090909
6,30,6,0,1670,12,0.515151515151515
6,30,6,0,2616,13,0.673076923076923
6,30,6,0,1774,13,0.571428571428571
6,30,6,0,2472,14,0.489795918367347
6,30,6,0,3294,14,0.538461538461538
6,30,6,0,3348,14,0.696969696969697
6,30,6,0,2794,14,0.618181818181818
6,30,6,0,3202,14,0.84375
6,30,6,0,4242,14,0.702380952380952
6,30,6,0,3408,14,0.779411764705882
6,30,6,0,2439,14,0.6875
6,30,6,0,2687,14,0.69811320754717
6,30,6,0,4841,14,0.697916666666667
6,30,6,0,2208,14,0.840909090909091
6,30,6,0,2751,14,0.654545454545455
6,30,6,0,1699,15,0.909090909090909
6,30,6,0,1712,15,0.852941176470588
6,30,6,0,2147,15,0.357142857142857
6,30,6,0,2304,15,0.934782608695652
6,30,6,0,2849,16,0.767857142857143
6,30,6,0,3299,16,0.538461538461538
6,30,6,0,2350,16,0.595744680851064
6,30,6,0,2994,16,0.711864406779661
6,30,6,0,2898,16,0.631578947368421
6,30,6,0,3894,17,0.766233766233766
6,30,6,0,4062,17,0.518518518518518
6,30,6,0,2841,18,0.410714285714286
6,30,6,0,3174,18,0.492063492063492
6,30,6,0,2195,18,0.302325581395349
6,30,6,0,3302,19,0.878787878787879
6,30,6,0,3305,21,0.651515151515151
6,30,6,0,2672,21,0.830188679245283
6,30,6,0,2970,21,0.694915254237288
6,30,6,0,2168,21,0.604651162790698
6,30,6,0,3339,21,0.53030303030303
6,30,6,0,2800,21,0.642857142857143
6,30,6,0,2162,21,0.720930232558139
6,30,6,0,2375,21,0.638297872340426
6,30,6,0,2186,21,0.790697674418605
6,30,6,0,2896,23,0.771929824561403
6,30,6,0,1309,24,0.653846153846154
6,30,6,0,2519,24,0.64
6,30,6,0,2746,24,0.740740740740741
6,30,6,0,1120,24,0.590909090909091
6,30,6,0,1485,24,0.827586206896552
6,30,6,0,1006,24,0.65
6,30,6,0,1471,24,0.724137931034483
6,30,6,0,1925,24,0.815789473684211
6,30,6,0,2830,25,0.625
6,30,6,0,3310,25,0.757575757575758
6,40,4,1,1281,3,0.56
6,40,4,1,1023,3,0.7
6,40,4,1,1064,3,0.80952380952381
6,40,4,1,843,3,0.8125
6,40,4,1,853,3,0.705882352941177
6,40,4,1,839,3,0.75
6,40,4,1,1991,3,0.641025641025641
6,40,4,1,1291,3,0.6
6,40,4,1,981,3,0.631578947368421
6,40,4,1,1114,3,0.545454545454545
6,40,4,1,864,3,0.705882352941177
6,40,4,1,1291,3,0.64
6,40,4,1,1183,3,0.521739130434783
6,40,4,1,733,4,0.714285714285714
6,40,4,1,891,4,0.705882352941177
6,40,4,1,838,4,0.75
6,40,4,1,691,4,0.692307692307692
6,40,4,1,850,4,0.764705882352941
6,40,4,1,987,4,0.842105263157895
6,40,4,1,741,4,0.714285714285714
6,40,4,1,937,4,0.777777777777778
6,40,4,1,1176,4,0.695652173913043
6,40,4,1,1115,4,0.681818181818182
6,40,4,1,1100,4,0.590909090909091
6,40,4,1,1228,4,0.541666666666667
6,40,4,1,1733,4,0.764705882352941
6,40,4,1,1064,4,0.619047619047619
6,40,4,1,1135,4,0.681818181818182
6,40,4,1,897,4,0.705882352941177
6,40,4,1,1421,4,0.678571428571429
6,40,4,1,915,4,0.722222222222222
6,40,4,1,937,4,0.777777777777778
6,40,4,1,881,4,0.705882352941177
6,40,4,1,897,4,0.764705882352941
6,40,4,1,1015,5,0.85
6,40,4,1,1017,5,0.7
6,40,4,1,832,5,0.9375
6,40,4,1,1023,5,1
6,40,4,1,1343,6,0.423076923076923
6,40,4,1,2347,6,0.326086956521739
6,40,4,1,1515,6,0.533333333333333
6,40,4,1,1341,6,0.346153846153846
6,40,4,1,1381,6,0.407407407407407
6,40,4,1,1715,6,0.441176470588235
6,40,4,1,1919,6,0.526315789473684
6,40,4,1,1037,6,0.6
6,40,4,1,1114,6,0.454545454545455
6,40,4,1,1264,6,0.44
6,40,4,1,1015,6,0.4
6,40,4,1,1539,6,0.333333333333333
6,40,4,1,1066,6,0.476190476190476
6,40,4,1,1198,6,0.260869565217391
6,40,4,1,773,6,0.533333333333333
6,40,4,1,1192,6,0.434782608695652
6,40,4,1,1665,6,0.242424242424242
6,40,4,1,1680,6,0.303030303030303
6,40,4,1,883,6,0.529411764705882
6,40,4,1,1227,6,0.458333333333333
6,40,4,1,1366,6,0.37037037037037
6,40,4,1,1219,6,0.458333333333333
6,40,4,1,794,6,0.533333333333333
6,40,4,1,1015,6,0.45
6,40,4,1,887,6,0.647058823529412
6,40,4,1,1139,6,0.454545454545455
6,40,4,1,724,6,0.714285714285714
6,40,4,1,1114,6,0.409090909090909
6,40,4,1,1165,6,0.434782608695652
6,40,4,1,735,6,0.642857142857143
6,40,4,1,2276,7,0.288888888888889
6,40,4,1,2515,7,0.26
6,40,4,1,2765,7,0.472727272727273
6,40,4,1,2065,7,0.365853658536585
6,40,4,1,2221,7,0.340909090909091
6,40,4,1,2292,7,0.577777777777778
6,40,4,1,2265,7,0.422222222222222
6,40,4,1,2283,7,0.355555555555556
6,40,4,1,2765,7,0.527272727272727
6,40,4,1,2232,7,0.477272727272727
6,40,4,1,3481,7,0.304347826086957
6,40,4,1,3365,7,0.388059701492537
6,40,4,1,1268,8,0.6
6,40,4,1,891,8,0.705882352941177
6,40,4,1,1093,8,0.666666666666667
6,40,4,1,989,8,0.736842105263158
6,40,4,1,1031,8,0.6
6,40,4,1,729,8,0.785714285714286
6,40,4,1,771,8,0.666666666666667
6,40,4,1,815,8,0.8125
6,40,4,1,767,8,0.6
6,40,4,1,579,8,0.727272727272727
6,40,4,1,815,8,0.6875
6,40,4,1,700,8,0.642857142857143
6,40,4,1,790,8,0.8
6,40,4,1,633,8,0.75
6,40,4,1,877,8,0.823529411764706
6,40,4,1,1750,8,0.8
6,40,4,1,767,8,0.8
6,40,4,1,921,8,0.888888888888889
6,40,4,1,816,8,0.75
6,40,4,1,741,8,0.785714285714286
6,40,4,1,965,8,0.789473684210526
6,40,4,1,915,8,0.777777777777778
6,40,4,1,935,8,0.722222222222222
6,40,4,1,695,8,0.692307692307692
6,40,4,1,767,8,0.8
6,40,4,1,767,8,0.8
6,40,4,1,874,8,0.647058823529412
6,40,4,1,1343,9,0.846153846153846
6,40,4,1,1202,9,0.833333333333333
6,40,4,1,1329,9,0.769230769230769
6,40,4,1,847,9,0.6875
6,40,4,1,897,9,1
6,40,4,1,1279,9,0.8
6,40,4,1,1290,9,0.8
6,40,4,1,1027,9,1
6,40,4,1,967,9,1
6,40,4,1,917,9,1
6,40,4,1,3884,9,0.74025974025974
6,40,4,1,1186,9,0.956521739130435
6,40,4,1,649,9,0.833333333333333
6,40,4,1,1891,9,0.486486486486487
6,40,4,1,948,9,0.888888888888889
6,40,4,1,1054,9,0.904761904761905
6,40,4,1,767,10,0.733333333333333
6,40,4,1,1349,10,0.807692307692308
6,40,4,1,1289,10,0.88
6,40,4,1,921,10,0.833333333333333
6,40,4,1,1223,10,0.5
6,40,4,1,664,10,1
6,40,4,1,1189,10,0.826086956521739
6,40,4,1,1015,10,0.7
6,40,4,1,1232,10,1
6,40,4,1,1468,10,0.862068965517241
6,40,4,1,1008,10,0.75
6,40,4,1,897,10,0.823529411764706
6,40,4,1,1051,10,0.80952380952381
6,40,4,1,1215,10,0.875
6,40,4,1,1287,10,0.8
6,40,4,1,1223,10,0.75
6,40,4,1,1215,10,0.833333333333333
6,40,4,1,1378,10,0.814814814814815
6,40,4,1,985,10,0.684210526315789
6,40,4,1,1424,10,0.964285714285714
6,40,4,1,937,10,0.777777777777778
6,40,4,1,1458,10,0.793103448275862
6,40,4,1,1264,11,0.84
6,40,4,1,1350,11,0.777777777777778
6,40,4,1,1545,11,0.833333333333333
6,40,4,1,1114,11,0.636363636363636
6,40,4,1,1299,11,0.68
6,40,4,1,1291,12,0.56
6,40,4,1,1541,12,0.433333333333333
6,40,4,1,1285,12,0.56
6,40,4,1,1420,12,0.428571428571429
6,40,4,1,1378,13,1
6,40,4,1,696,13,0.692307692307692
6,40,4,1,979,13,0.842105263157895
6,40,4,1,1315,13,0.538461538461538
6,40,4,1,1431,13,0.464285714285714
6,40,4,1,1464,13,0.551724137931034
6,40,4,1,1025,13,0.45
6,40,4,1,1215,13,0.5
6,40,4,1,1521,15,0.633333333333333
6,40,4,1,1594,15,0.580645161290323
6,40,4,1,801,15,0.625
6,40,4,1,1221,15,0.791666666666667
6,40,4,1,1727,15,0.705882352941177
6,40,4,1,1775,15,0.828571428571429
6,40,4,1,1842,15,0.75
6,40,4,1,1173,15,0.434782608695652
6,40,4,1,2027,15,0.725
6,40,4,1,2833,15,0.910714285714286
6,40,4,1,1948,15,0.552631578947368
6,40,4,1,675,15,1
6,40,4,1,1681,15,0.606060606060606
6,40,4,1,948,15,0.666666666666667
6,40,4,1,1188,15,0.652173913043478
6,40,4,1,1071,15,0.571428571428571
6,40,4,1,615,15,0.75
6,40,4,1,745,15,1
6,40,4,1,1415,16,0.607142857142857
6,40,4,1,1349,16,0.615384615384615
6,40,4,1,1233,16,0.833333333333333
6,40,4,1,1341,16,0.423076923076923
6,40,4,1,1085,16,0.571428571428571
6,40,4,1,930,16,0.777777777777778
6,40,4,1,1464,16,0.517241379310345
6,40,4,1,747,16,0.714285714285714
6,40,4,1,767,17,0.733333333333333
6,40,4,1,846,17,0.625
6,40,4,1,944,17,0.888888888888889
6,40,4,1,865,17,0.882352941176471
6,40,4,1,864,17,0.529411764705882
6,40,4,1,1093,17,0.571428571428571
6,40,4,1,881,17,0.647058823529412
6,40,4,1,794,17,0.8
6,40,4,1,1048,17,0.9
6,40,4,1,929,17,0.666666666666667
6,40,4,1,840,17,0.8125
6,40,4,1,1100,17,0.818181818181818
6,40,4,1,783,18,0.466666666666667
6,40,4,1,3286,18,0.292307692307692
6,40,4,1,1817,18,0.388888888888889
6,40,4,1,1665,18,0.303030303030303
6,40,4,1,1471,18,0.448275862068966
6,40,4,1,1671,18,0.454545454545455
6,40,4,1,1314,18,0.307692307692308
6,40,4,1,864,18,0.529411764705882
6,40,4,1,1475,18,0.344827586206897
6,40,4,1,1289,18,0.32
6,40,4,1,1167,18,0.304347826086957
6,40,4,1,1315,18,0.307692307692308
6,40,4,1,998,18,0.473684210526316
6,40,4,1,1619,18,0.4375
6,40,4,1,794,18,0.533333333333333
6,40,4,1,1273,19,1
6,40,4,1,996,19,1
6,40,4,1,1525,19,1
6,40,4,1,983,19,1
6,40,4,1,1015,19,0.85
6,40,4,1,892,19,1
6,40,4,1,833,19,0.8125
6,40,4,1,815,19,0.75
6,40,4,1,1196,19,1
6,40,4,1,637,20,0.75
6,40,4,1,779,20,0.8
6,40,4,1,2116,20,0.642857142857143
6,40,4,1,1491,20,0.827586206896552
6,40,4,1,1531,20,0.633333333333333
6,40,4,1,914,20,0.611111111111111
6,40,4,1,906,20,0.777777777777778
6,40,4,1,919,20,0.555555555555556
6,40,4,1,551,20,1
6,40,4,1,581,20,1
6,40,4,1,466,20,0.888888888888889
6,40,4,1,521,20,0.8
6,40,4,1,565,20,1
6,40,4,1,677,20,0.923076923076923
6,40,4,1,1638,20,0.625
6,40,4,1,337,20,1
6,40,4,1,449,20,1
6,40,4,1,264,20,1
6,40,4,1,615,20,0.833333333333333
6,40,4,1,864,20,1
6,40,4,1,448,20,1
6,40,4,1,587,20,1
6,40,4,1,377,20,1
6,40,4,1,374,20,1
6,40,4,1,915,21,0.722222222222222
6,40,4,1,1265,21,0.72
6,40,4,1,1133,22,0.590909090909091
6,40,4,1,1742,22,0.676470588235294
6,40,4,1,1387,22,0.666666666666667
6,40,4,1,2215,22,0.590909090909091
6,40,4,1,1250,22,0.64
6,40,4,1,1366,22,0.518518518518518
6,40,4,1,1535,22,0.5
6,40,4,1,1095,22,0.619047619047619
6,40,4,1,1227,22,0.666666666666667
6,40,4,1,1297,22,0.56
6,40,4,1,1279,22,0.6
6,40,4,1,1515,22,0.6
6,40,4,1,1314,22,0.730769230769231
6,40,4,1,1567,22,0.580645161290323
6,40,4,1,1315,22,0.653846153846154
6,40,4,1,2385,22,0.702127659574468
6,40,4,1,891,23,0.764705882352941
6,40,4,1,1485,23,0.896551724137931
6,40,4,1,982,23,0.842105263157895
6,40,4,1,1080,23,0.761904761904762
6,40,4,1,864,23,0.823529411764706
6,40,4,1,802,23,0.625
6,40,4,1,847,23,1
6,40,4,1,1025,23,0.8
6,40,4,1,864,23,0.588235294117647
6,40,4,1,825,23,0.8125
6,40,4,1,983,23,0.526315789473684
6,40,4,1,978,23,0.578947368421053
6,40,4,1,739,23,0.785714285714286
6,40,4,1,931,23,0.777777777777778
6,40,4,1,767,23,0.8
6,40,4,1,832,23,0.6875
6,40,4,1,788,23,0.8
6,40,4,1,666,23,0.846153846153846
6,40,4,1,735,23,0.785714285714286
6,40,4,1,815,23,0.8125
6,40,4,1,743,23,0.785714285714286
6,40,4,1,701,23,0.5
6,40,4,1,739,23,0.785714285714286
6,40,4,1,619,23,0.916666666666667
6,40,4,1,665,23,0.769230769230769
6,40,4,1,695,23,0.692307692307692
6,40,4,1,665,23,0.769230769230769
6,40,4,1,677,23,0.615384615384615
6,40,4,1,1064,24,0.904761904761905
6,40,4,1,701,24,0.785714285714286
6,40,4,1,1265,24,1
6,40,4,1,915,24,0.666666666666667
6,40,4,1,1281,24,0.8
6,40,4,1,1189,24,0.826086956521739
6,40,4,1,1031,25,0.85
6,40,4,1,1135,25,1
6,40,4,1,1249,25,0.583333333333333
6,40,4,1,1592,25,0
6,40,4,1,1464,25,0.862068965517241
6,40,4,1,2121,25,0.714285714285714
6,40,4,1,844,25,1
6,40,4,1,1438,26,0.5
6,40,4,1,1315,26,0.538461538461538
6,40,4,1,1786,26,0.571428571428571
6,40,4,1,1441,26,0.535714285714286
6,40,4,1,1547,26,0.566666666666667
6,40,4,1,1366,26,0.592592592592593
6,40,4,1,1988,26,0.487179487179487
6,40,4,1,1679,26,0.606060606060606
6,40,4,1,1922,26,0.315789473684211
6,40,4,1,1376,26,0.592592592592593
6,40,4,1,1436,26,0.464285714285714
6,40,4,1,2037,26,0.5
6,40,4,1,1221,26,0.541666666666667
6,40,4,1,1582,26,0.483870967741935
6,40,4,1,1389,26,0.555555555555556
6,40,4,1,1531,26,0.6
6,40,4,1,1624,26,0.5
6,40,4,1,1791,26,0.457142857142857
6,40,4,1,1064,26,0.666666666666667
6,40,4,1,1617,26,0.40625
6,40,4,1,2015,26,0.55
6,40,4,1,1665,26,0.515151515151515
6,40,4,1,1301,26,0.5
6,40,4,1,1114,26,0.590909090909091
6,40,4,1,1186,26,0.434782608695652
6,40,4,1,2295,26,0.488888888888889
6,40,4,0,2100,3,0.619047619047619
6,40,4,0,1946,3,0.710526315789474
6,40,4,0,1615,3,0.6875
6,40,4,0,1501,3,0.766666666666667
6,40,4,0,1872,3,0.621621621621622
6,40,4,0,1560,3,0.67741935483871
6,40,4,0,1445,3,0.857142857142857
6,40,4,0,1697,3,0.666666666666667
6,40,4,0,1482,3,0.620689655172414
6,40,4,0,1608,3,0.5625
6,40,4,0,1858,3,0.486486486486487
6,40,4,0,1347,3,0.846153846153846
6,40,4,0,2197,3,0.697674418604651
6,40,4,0,2064,3,0.707317073170732
6,40,4,0,1629,3,0.59375
6,40,4,0,1898,3,0.72972972972973
6,40,4,0,3407,3,0.794117647058823
6,40,4,0,1754,4,0.542857142857143
6,40,4,0,1754,4,0.628571428571429
6,40,4,0,1779,4,0.542857142857143
6,40,4,0,2070,4,0.536585365853659
6,40,4,0,2118,4,0.547619047619048
6,40,4,0,1910,4,0.5
6,40,4,0,2101,4,0.619047619047619
6,40,4,0,1931,4,0.5
6,40,4,0,1882,4,0.702702702702703
6,40,4,0,1549,5,1
6,40,4,0,1503,5,0.966666666666667
6,40,4,0,1445,5,0.857142857142857
6,40,4,0,1322,5,1
6,40,4,0,1411,5,1
6,40,4,0,1519,5,1
6,40,4,0,1649,5,0.84375
6,40,4,0,1346,5,1
6,40,4,0,1444,5,1
6,40,4,0,1413,5,0.821428571428571
6,40,4,0,2139,5,1
6,40,4,0,1532,5,0.966666666666667
6,40,4,0,1995,5,0.923076923076923
6,40,4,0,1559,5,0.838709677419355
6,40,4,0,1756,5,1
6,40,4,0,1460,5,0.96551724137931
6,40,4,0,1372,5,1
6,40,4,0,1755,5,1
6,40,4,0,1462,5,1
6,40,4,0,1317,5,1
6,40,4,0,1599,5,0.967741935483871
6,40,4,0,1741,5,1
6,40,4,0,1706,5,0.970588235294118
6,40,4,0,1611,5,0.65625
6,40,4,0,1234,5,1
6,40,4,0,2718,7,0.481481481481481
6,40,4,0,2149,7,0.5
6,40,4,0,2682,7,0.433962264150943
6,40,4,0,3091,7,0.639344262295082
6,40,4,0,1847,7,0.472222222222222
6,40,4,0,2458,7,0.591836734693878
6,40,4,0,1903,7,0.526315789473684
6,40,4,0,3160,7,0.396825396825397
6,40,4,0,2493,7,0.469387755102041
6,40,4,0,3049,7,0.416666666666667
6,40,4,0,2206,7,0.568181818181818
6,40,4,0,2825,7,0.464285714285714
6,40,4,0,2326,7,0.521739130434783
6,40,4,0,1997,7,0.58974358974359
6,40,4,0,2208,7,0.590909090909091
6,40,4,0,1565,7,0.483870967741935
6,40,4,0,3360,7,0.522388059701492
6,40,4,0,1596,7,0.451612903225806
6,40,4,0,966,8,0.736842105263158
6,40,4,0,1604,8,0.875
6,40,4,0,1701,8,0.911764705882353
6,40,4,0,2650,9,0.792452830188679
6,40,4,0,3411,9,0.838235294117647
6,40,4,0,1868,9,0.783783783783784
6,40,4,0,2722,9,0.796296296296296
6,40,4,0,2617,9,0.653846153846154
6,40,4,0,2325,9,0.695652173913043
6,40,4,0,1345,9,0.769230769230769
6,40,4,0,1918,9,0.657894736842105
6,40,4,0,1546,9,0.7
6,40,4,0,1708,9,0.647058823529412
6,40,4,0,1760,9,0.6
6,40,4,0,1651,9,0.696969696969697
6,40,4,0,1275,9,1
6,40,4,0,1779,9,0.714285714285714
6,40,4,0,2027,10,0.775
6,40,4,0,1744,10,0.735294117647059
6,40,4,0,1248,10,1
6,40,4,0,1397,10,1
6,40,4,0,1396,10,0.962962962962963
6,40,4,0,1463,10,0.827586206896552
6,40,4,0,1210,10,1
6,40,4,0,1697,10,0.878787878787879
6,40,4,0,1525,11,0.733333333333333
6,40,4,0,1607,11,0.84375
6,40,4,0,1935,11,0.789473684210526
6,40,4,0,2067,11,0.51219512195122
